,Unnamed: 0,Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Delta,Time0,TimeDelta,TimeIndy,TimeIndy0,TimeIndyDelta,Distance0,DistanceDelta,IndySpeed,SpeedDelta
50,52,2018-10-20 21:58:53.650,0 days 01:13:53.586000,,,6.734,9785,270,8,0,True,8,car,0.5383977777777776,0.0984848465634692,OnTrack,2894.0220249523504,-3642.7984770432895,1461,0.8849709580405145,6.494,0.2400000000000002,7.6189709580405145,7.341925566992297,0.2770453910482171,0.5203977777777776,0.018000000000000016,233.89669019515372,36.103309804846276
51,53,2018-10-20 21:58:53.699,0 days 01:13:53.635000,,,6.783,9089,245,8,0,True,8,pos,0.5417324999999998,0.09907436588554,OnTrack,2919.6964827992206,-3664.6611496265386,1467,0.892632771697067,6.734,0.04900000000000038,7.675632771697067,7.6189709580405145,0.05666181365655287,0.5383977777777776,0.0033347222222221973,211.87108610335747,33.12891389664253
52,54,2018-10-20 21:58:53.890,0 days 01:13:53.826000,,,6.974,8393,221,8,0,True,8,car,0.5534577777777776,0.1011752694341332,OnTrack,3009.677217650129,-3742.6508393910253,1485,0.9227037554798452,6.783,0.19099999999999984,7.896703755479845,7.675632771697067,0.221070983782778,0.5417324999999998,0.011725277777777765,190.93867172308796,30.061328276912036
53,55,2018-10-20 21:58:53.998,0 days 01:13:53.934000,,,7.082,7986,213,8,0,True,8,pos,0.5598477777777776,0.1023345437924508,OnTrack,3058.8303892969357,-3785.669668782817,1496,0.9397943731240135,6.974,0.10799999999999965,8.021794373124013,7.896703755479845,0.12509061764416796,0.5534577777777776,0.006390000000000007,183.89868427572296,29.101315724277043
54,56,2018-10-20 21:58:54.130,0 days 01:13:54.066000,,,7.214,7579,206,8,0,True,8,car,0.567401111111111,0.103683084417648,OnTrack,3117.639880623519,-3836.414013903005,1508,0.9606962190681214,7.082,0.13200000000000056,8.174696219068121,8.021794373124013,0.1529018459441076,0.5598477777777776,0.007553333333333412,177.83957958192448,28.160420418075518
55,57,2018-10-20 21:58:54.298,0 days 01:13:54.234000,,,7.382,7617,189,8,0,True,8,pos,0.576221111111111,0.1051879346534049,OnTrack,3188.081797843954,-3894.7000635637514,1523,0.9871920396814193,7.214,0.16799999999999926,8.369192039681419,8.174696219068121,0.19449582061329806,0.567401111111111,0.008819999999999939,163.25286527945494,25.747134720545063
56,58,2018-10-20 21:58:54.370,0 days 01:13:54.306000,,,7.454,7656,172,8,0,True,8,car,0.579661111111111,0.1057769881902914,OnTrack,3216.257280117935,-3916.7740534269005,1528,0.9984694751074787,7.382,0.07200000000000006,8.452469475107478,8.369192039681419,0.08327743542605859,0.576221111111111,0.0034399999999999986,148.7077494238599,23.292250576140106
57,59,2018-10-20 21:58:54.598,0 days 01:13:54.534000,,,7.682,7610,159,8,0,True,8,pos,0.589731111111111,0.1074808925986616,OnTrack,3301.537372941663,-3976.7174628389066,1541,1.0336667998135702,7.454,0.22800000000000065,8.71566679981357,8.452469475107478,0.263197324706093,0.579661111111111,0.010070000000000023,137.73696233607973,21.263037663920272
58,60,2018-10-20 21:58:54.610,0 days 01:13:54.546000,,,7.694,7564,147,8,0,True,8,car,0.590221111111111,0.1075665454843529,OnTrack,3305.806137942676,-3979.39310387526,1541,1.0354918388877188,7.682,0.011999999999999567,8.729491838887718,8.71566679981357,0.013825039074147227,0.589731111111111,0.0004899999999999904,127.5945760832343,19.4054239167657
59,61,2018-10-20 21:58:54.849,0 days 01:13:54.785000,,,7.933,8313,136,8,0,True,8,car,0.5992499999999998,0.1092152918076573,OnTrack,3386.6454344566496,-4023.195695362724,1550,1.0711013016730027,7.694,0.23899999999999988,9.004101301673003,8.729491838887718,0.27460946278528553,0.590221111111111,0.009028888888888864,118.36445718337998,17.635542816620017
60,62,2018-10-20 21:58:54.898,0 days 01:13:54.834000,,,7.982,8709,131,8,0,True,8,pos,0.6010330555555554,0.1095397378703313,OnTrack,3403.0304008542353,-4030.39646260452,1552,1.0782168043852947,7.933,0.04900000000000038,9.060216804385295,9.004101301673003,0.05611550271229149,0.5992499999999998,0.0017830555555555794,114.38906700900097,16.610932990999032
61,63,2018-10-20 21:58:55.050,0 days 01:13:54.986000,,,8.134,9106,127,6,0,True,8,car,0.6063952777777777,0.1105101339007839,OnTrack,3452.7440692016003,-4048.50884487064,1556,1.099871871031521,7.982,0.15200000000000014,9.233871871031521,9.060216804385295,0.17365506664622643,0.6010330555555554,0.005362222222222268,111.16289534659337,15.837104653406627
62,64,2018-10-20 21:58:55.198,0 days 01:13:55.134000,,,8.282,8754,121,6,0,True,8,pos,0.6113697222222221,0.1113859289852395,OnTrack,3499.0242924290155,-4059.8849261030546,1560,1.1203331725510601,8.134,0.1479999999999997,9.40233317255106,9.233871871031521,0.16846130151953886,0.6063952777777777,0.0049744444444443925,106.3033458632205,14.6966541367795
63,65,2018-10-20 21:58:55.290,0 days 01:13:55.226000,,,8.374,8402,115,3,0,True,8,car,0.614308611111111,0.1119101277022606,OnTrack,3526.228009166252,-4063.8185412320045,1561,1.1327325249956255,8.282,0.09200000000000053,9.506732524995627,9.40233317255106,0.10439935244456677,0.6113697222222221,0.0029388888888889353,101.34162475402194,13.658375245978064
64,66,2018-10-20 21:58:55.498,0 days 01:13:55.434000,,,8.582,7995,112,3,0,True,8,pos,0.6207797222222221,0.1130648966837095,OnTrack,3585.108436600211,-4064.315375436253,1564,1.1598343461475578,8.374,0.20800000000000018,9.74183434614756,9.506732524995627,0.23510182115193246,0.614308611111111,0.006471111111111094,99.0889814713307,12.911018528669302
65,67,2018-10-20 21:58:55.530,0 days 01:13:55.466000,,,8.614,7589,109,3,0,True,8,car,0.621748611111111,0.1132370783488777,OnTrack,3593.718778046695,-4063.3895679090037,1564,1.163889246744895,8.582,0.03200000000000003,9.777889246744895,9.74183434614756,0.036054900597335404,0.6207797222222221,0.000968888888888908,96.74135671470538,12.258643285294625
66,68,2018-10-20 21:58:55.770,0 days 01:13:55.706000,,,8.854,7145,102,3,0,False,8,car,0.6285486111111109,0.1144788119814918,OnTrack,3651.5617870718006,-4049.5413647269306,1565,1.1933654007572363,8.614,0.23999999999999844,10.047365400757236,9.777889246744895,0.2694761540123416,0.621748611111111,0.006799999999999917,90.84291739920911,11.157082600790886
67,69,2018-10-20 21:58:55.798,0 days 01:13:55.734000,,,8.882,7041,99,3,0,False,8,pos,0.629318611111111,0.1146191804181902,OnTrack,3657.753991065008,-4047.161795295333,1566,1.1966997192943678,8.854,0.02800000000000047,10.078699719294367,10.047365400757236,0.0313343185371302,0.6285486111111109,0.0007700000000000484,88.46530352065707,10.534696479342927
68,70,2018-10-20 21:58:55.971,0 days 01:13:55.907000,,,9.055,6937,97,3,0,False,8,car,0.6339799999999999,0.1154677858636437,OnTrack,3693.2374152518582,-4029.229208046644,1566,1.2168368063614796,8.882,0.17300000000000004,10.27183680636148,10.078699719294367,0.19313708706711274,0.629318611111111,0.0046613888888888955,86.88647144278838,10.113528557211623
69,71,2018-10-20 21:58:56.098,0 days 01:13:56.034000,,,9.182,6776,95,3,0,False,8,pos,0.6373313888888887,0.11607022245558,OnTrack,3716.282650354731,-4012.5929431098,1566,1.231127423103593,9.055,0.12700000000000067,10.413127423103592,10.27183680636148,0.14129061674211307,0.6339799999999999,0.003351388888888862,85.39137472958464,9.60862527041536
70,72,2018-10-20 21:58:56.210,0 days 01:13:56.146000,,,9.294,6616,93,3,0,False,8,car,0.640224722222222,0.1165952373935503,OnTrack,3734.2394538589238,-3995.7165614067217,1566,1.2433992200669985,9.182,0.1120000000000001,10.537399220066998,10.413127423103592,0.12427179696340573,0.6373313888888887,0.0028933333333333033,83.81628216953429,9.18371783046571
71,73,2018-10-20 21:58:56.398,0 days 01:13:56.334000,,,9.482,6698,92,3,8,False,8,pos,0.6450291666666664,0.117475998051841,OnTrack,3759.8732424741056,-3962.9194395213262,1567,1.2633344654488017,9.294,0.18799999999999883,10.745334465448801,10.537399220066998,0.20793524538180286,0.640224722222222,0.004804444444444389,83.17974169430265,8.820258305697351
72,74,2018-10-20 21:58:56.450,0 days 01:13:56.386000,,,9.534,6780,92,3,17,False,8,car,0.6463580555555554,0.1177152324347317,OnTrack,3766.047125255245,-3952.907298039021,1567,1.2687077087326148,9.482,0.05200000000000138,10.802707708732616,10.745334465448801,0.057373243283814546,0.6450291666666664,0.001328888888888935,83.38381667451893,8.616183325481074
73,75,2018-10-20 21:58:56.690,0 days 01:13:56.626000,,,9.774,6883,89,3,40,False,8,car,0.6522913888888887,0.1187987058984833,OnTrack,3788.8175716405995,-3904.0273537620797,1567,1.2927638223305884,9.534,0.23999999999999844,11.066763822330588,10.802707708732616,0.264056113597972,0.6463580555555554,0.005933333333333346,80.8918972143961,8.108102785603904
74,76,2018-10-20 21:58:56.698,0 days 01:13:56.634000,,,9.782,7106,91,3,44,False,8,pos,0.6524936111111109,0.1188355043071556,OnTrack,3789.4564391290005,-3902.2553088116265,1568,1.2935454755772637,9.774,0.008000000000000895,11.075545475577265,11.066763822330588,0.008781653246677124,0.6522913888888887,0.00020222222222221475,82.90010770755951,8.099892292440487
75,77,2018-10-20 21:58:56.930,0 days 01:13:56.866000,,,10.014,7329,93,3,49,False,8,car,0.6584869444444442,0.1199308747988079,OnTrack,3804.327139182449,-3847.250573098823,1568,1.3156709060392302,9.782,0.23199999999999932,11.32967090603923,11.075545475577265,0.2541254304619649,0.6524936111111109,0.005993333333333295,84.90295505167538,8.097044948324623
76,78,2018-10-20 21:58:56.998,0 days 01:13:56.934000,,,10.082,7500,94,3,54,False,8,pos,0.6602624999999999,0.1202570828972674,OnTrack,3807.233435785218,-3830.1998986995104,1568,1.321952212561988,10.014,0.06800000000000139,11.40395221256199,11.32967090603923,0.0742813065227601,0.6584869444444442,0.0017755555555556413,86.0512597209336,7.948740279066399
77,79,2018-10-20 21:58:57.170,0 days 01:13:57.106000,,,10.254,7671,96,3,60,False,8,car,0.6648491666666665,0.1210995652765624,OnTrack,3811.6732472903677,-3785.0587808306855,1567,1.3374049534513635,10.082,0.17199999999999882,11.591404953451363,11.40395221256199,0.18745274088937336,0.6602624999999999,0.004586666666666628,88.08620200301334,7.913797996986659
78,80,2018-10-20 21:58:57.298,0 days 01:13:57.234000,,,10.382,7925,99,3,62,False,8,pos,0.6683691666666665,0.1217592719766371,OnTrack,3812.347407635024,-3749.606041340934,1566,1.3484827923762266,10.254,0.1280000000000001,11.730482792376225,11.591404953451363,0.13907783892486236,0.6648491666666665,0.0035199999999999676,91.11444424187528,7.885555758124724
79,81,2018-10-20 21:58:57.371,0 days 01:13:57.307000,,,10.455,8180,103,3,64,False,8,car,0.6704577777777776,0.1221497128009092,OnTrack,3811.74825734997,-3728.3414238873675,1565,1.3546328461886272,10.382,0.0730000000000004,11.809632846188627,11.730482792376225,0.07915005381240192,0.6683691666666665,0.0020886111111111383,94.99677685401592,8.00322314598408
80,82,2018-10-20 21:58:57.598,0 days 01:13:57.534000,,,10.682,8498,107,3,67,False,8,pos,0.677204722222222,0.1234358334233806,OnTrack,3805.4856635841597,-3659.1262762898714,1561,1.3729541049418215,10.455,0.2270000000000003,12.054954104941821,11.809632846188627,0.24532125875319366,0.6704577777777776,0.006746944444444458,99.00894901422338,7.991050985776624
81,83,2018-10-20 21:58:57.611,0 days 01:13:57.547000,,,10.695,8817,112,3,70,False,8,car,0.6776091666666665,0.1235131850249561,OnTrack,3804.927795465762,-3654.9750344448876,1560,1.3739673421348844,10.682,0.0129999999999999,12.068967342134885,12.054954104941821,0.014013237193063688,0.677204722222222,0.0004044444444444295,103.90175945360015,8.09824054639985
82,84,2018-10-20 21:58:57.850,0 days 01:13:57.786000,,,10.934,9699,122,3,80,False,8,car,0.6857086111111109,0.124992207462038,OnTrack,3790.4689515013033,-3572.6764599138187,1556,1.391957542920915,10.695,0.238999999999999,12.325957542920914,12.068967342134885,0.25699020078602963,0.6776091666666665,0.008099444444444437,113.45957904549427,8.540420954505734
83,85,2018-10-20 21:58:57.898,0 days 01:13:57.834000,,,10.982,10139,124,3,85,False,8,pos,0.6873619444444442,0.12529263062481,OnTrack,3786.8665626128486,-3556.154537778807,1555,1.395433181336946,10.934,0.04800000000000004,12.377433181336945,12.325957542920914,0.05147563841603109,0.6857086111111109,0.0016533333333332845,115.62751202608085,8.37248797391915
84,86,2018-10-20 21:58:58.089,0 days 01:13:58.025000,,,11.173,10580,127,3,91,False,8,car,0.6940999999999998,0.1265318455727707,OnTrack,3770.1989655279626,-3489.8057207921756,1549,1.4088523114117812,10.982,0.19100000000000072,12.581852311411781,12.377433181336945,0.20441913007483592,0.6873619444444442,0.006738055555555622,118.66306245956521,8.33693754043479
85,87,2018-10-20 21:58:58.198,0 days 01:13:58.134000,,,11.282,10745,138,3,92,False,8,pos,0.6982783333333331,0.1273314314433351,OnTrack,3758.398287362568,-3449.4103229986977,1546,1.4162402135719265,11.173,0.10899999999999999,12.698240213571927,12.581852311411781,0.11638790216014527,0.6940999999999998,0.004178333333333284,129.2402364921279,8.759763507872094
86,88,2018-10-20 21:58:58.329,0 days 01:13:58.265000,,,11.413,10910,150,3,93,False,8,car,0.7037366666666665,0.128357924444262,OnTrack,3741.499614731089,-3397.4327935911742,1540,1.4249164464053097,11.282,0.13100000000000023,12.837916446405309,12.698240213571927,0.13967623283338249,0.6982783333333331,0.005458333333333343,140.68248836178307,9.317511638216928
87,89,2018-10-20 21:58:58.498,0 days 01:13:58.434000,,,11.582,11400,155,3,96,False,8,pos,0.7110130555555554,0.1297305120528421,OnTrack,3716.723720950535,-3329.392766703945,1532,1.4359178679666993,11.413,0.16900000000000048,13.0179178679667,12.837916446405309,0.18000142156139098,0.7037366666666665,0.007276388888888929,145.52662847202083,9.473371527979168
88,90,2018-10-20 21:58:58.530,0 days 01:13:58.466000,,,11.614,11890,161,3,100,False,8,car,0.7124441666666665,0.1299994171764935,OnTrack,3711.584701676215,-3316.15487565688,1530,1.437990714765335,11.582,0.03200000000000003,13.051990714765335,13.0179178679667,0.03407284679863487,0.7110130555555554,0.0014311111111111607,151.20544609752403,9.794553902475968
89,91,2018-10-20 21:58:58.770,0 days 01:13:58.706000,,,11.854,11050,174,3,100,False,8,car,0.7240441666666665,0.1321176686674235,OnTrack,3667.29488413231,-3210.125509154369,1517,1.4536222151627776,11.614,0.23999999999999844,13.307622215162777,13.051990714765335,0.25563150039744187,0.7124441666666665,0.011599999999999944,163.36014902339357,10.639850976606425
90,92,2018-10-20 21:58:58.798,0 days 01:13:58.734000,,,11.882,11274,180,3,100,False,8,pos,0.7254441666666666,0.1323751932041508,OnTrack,3661.6830441179345,-3197.441143682481,1516,1.455470481653938,11.854,0.02800000000000047,13.337470481653938,13.307622215162777,0.029848266491161013,0.7240441666666665,0.0014000000000000679,168.85402713396246,11.145972866037539
91,93,2018-10-20 21:58:59.010,0 days 01:13:58.946000,,,12.094,11498,187,4,100,False,8,car,0.7364563888888888,0.1343941803272161,OnTrack,3616.2343294444495,-3098.1119987875327,1502,1.4698078045448781,11.882,0.21199999999999974,13.563807804544878,13.337470481653938,0.22633732289093977,0.7254441666666666,0.011012222222222201,175.15449725055868,11.845502749441323
92,94,2018-10-20 21:58:59.098,0 days 01:13:59.034000,,,12.182,11721,192,4,100,False,8,pos,0.7411497222222222,0.1352704827940392,OnTrack,3596.4813697193654,-3055.965147283501,1497,1.476014073300683,12.094,0.08800000000000097,13.658014073300684,13.563807804544878,0.09420626875580673,0.7364563888888888,0.004693333333333438,179.3511219916449,12.648878008355098
93,95,2018-10-20 21:58:59.398,0 days 01:13:59.334000,,,12.482,11944,197,4,100,False,8,pos,0.7575663888888888,0.1383869106951041,OnTrack,3528.388953828618,-2909.044176763885,1480,1.4989250456574759,12.182,0.29999999999999893,13.980925045657475,13.658014073300684,0.3229109723567909,0.7411497222222222,0.016416666666666635,183.0225822574375,13.977417742562494
94,96,2018-10-20 21:58:59.409,0 days 01:13:59.345000,,,12.493,12168,203,4,100,False,8,car,0.7581866666666667,0.1385027056148324,OnTrack,3525.8938808621256,-2903.503723356698,1479,1.4998289418171842,12.482,0.011000000000001009,13.992828941817184,13.980925045657475,0.011903896159708438,0.7575663888888888,0.0006202777777778445,187.585641712699,15.414358287301013
95,97,2018-10-20 21:58:59.610,0 days 01:13:59.546000,,,12.694,10937,209,5,100,False,8,car,0.7698558333333334,0.1406335874846235,OnTrack,3480.63581320962,-2799.398293243633,1466,1.51734042570137,12.493,0.2010000000000005,14.211340425701371,13.992828941817184,0.21851148388418729,0.7581866666666667,0.01166916666666673,192.25076528364667,16.749234716353328
96,98,2018-10-20 21:58:59.698,0 days 01:13:59.634000,,,12.782,11122,211,5,100,False,8,pos,0.7750136111111111,0.1415793190261745,OnTrack,3461.863920381124,-2753.445250873243,1461,1.525684437218608,12.694,0.08799999999999919,14.307684437218608,14.211340425701371,0.09634401151723715,0.7698558333333334,0.005157777777777706,192.7260418949619,18.273958105038105
97,99,2018-10-20 21:58:59.850,0 days 01:13:59.786000,,,12.934,11308,214,5,100,False,8,car,0.7840491666666666,0.1432387933412846,OnTrack,3431.1101405567592,-2672.759264529229,1452,1.5412628405637543,12.782,0.15199999999999925,14.475262840563754,14.307684437218608,0.1675784033451464,0.7750136111111111,0.009035555555555463,194.10615777860482,19.893842221395175
98,100,2018-10-20 21:58:59.999,0 days 01:13:59.935000,,,13.083,11440,218,5,100,False,8,pos,0.7930719444444444,0.1449077332947305,OnTrack,3403.3356512559403,-2591.4474142861473,1446,1.5581804711928022,12.934,0.1490000000000009,14.641180471192802,14.475262840563754,0.16591763062904796,0.7840491666666666,0.009022777777777824,195.77184098429012,22.228159015709878
99,101,2018-10-20 21:59:00.090,0 days 01:14:00.026000,,,13.174,11573,222,5,100,False,8,car,0.798683611111111,0.1459413900710918,OnTrack,3387.6862029677986,-2540.2604694413303,1442,1.5694192125856699,13.083,0.0909999999999993,14.74341921258567,14.641180471192802,0.10223874139286693,0.7930719444444444,0.0056116666666665704,197.5963291876862,24.403670812313806
100,102,2018-10-20 21:59:00.299,0 days 01:14:00.235000,,,13.383,11763,224,5,100,False,8,pos,0.8116880555555553,0.1483445767465463,OnTrack,3357.353379362045,-2419.397456713412,1436,1.5981624262201608,13.174,0.20899999999999963,14.981162426220159,14.74341921258567,0.2377432136344897,0.798683611111111,0.013004444444444374,196.9183443106621,27.081655689337907
101,103,2018-10-20 21:59:00.330,0 days 01:14:00.266000,,,13.414,11953,227,5,100,False,8,car,0.8136427777777776,0.1487048560966154,OnTrack,3353.628187992337,-2400.9302454306617,1434,1.6027891504126144,13.383,0.031000000000000583,15.016789150412613,14.981162426220159,0.03562672419245416,0.8116880555555553,0.0019547222222222604,197.520264899645,29.479735100354986
102,104,2018-10-20 21:59:00.569,0 days 01:14:00.505000,,,13.653,11145,232,6,100,False,8,car,0.8290449999999999,0.1515174233540169,OnTrack,3333.3480223340157,-2252.642474500415,1421,1.6415660985615004,13.414,0.23900000000000077,15.2945660985615,15.016789150412613,0.27777694814888676,0.8136427777777776,0.015402222222222317,199.61339617814704,32.38660382185296
103,105,2018-10-20 21:59:00.599,0 days 01:14:00.535000,,,13.683,10911,234,6,100,False,8,pos,0.8309949999999999,0.1518748804688539,OnTrack,3332.0261243049445,-2233.5635383718472,1420,1.6468166460117004,13.653,0.02999999999999936,15.3298166460117,15.2945660985615,0.03525054745020029,0.8290449999999999,0.0019500000000000073,199.14584333526827,34.85415666473173
104,106,2018-10-20 21:59:00.770,0 days 01:14:00.706000,,,13.854,10678,237,6,100,False,8,car,0.8422524999999998,0.1539337822207178,OnTrack,3330.455927248098,-2122.417789760876,1412,1.6783433278175295,13.683,0.17099999999999937,15.532343327817529,15.3298166460117,0.20252668180582845,0.8309949999999999,0.01125749999999992,200.1069668383487,36.89303316165129
105,107,2018-10-20 21:59:00.899,0 days 01:14:00.835000,,,13.983,10824,240,6,100,False,8,pos,0.8508524999999999,0.1555169479597951,OnTrack,3336.2282994587495,-2036.844483471323,1407,1.7038983343661736,13.854,0.12900000000000134,15.686898334366173,15.532343327817529,0.1545550065486445,0.8422524999999998,0.008600000000000052,200.31703075406918,39.68296924593082
106,108,2018-10-20 21:59:01.010,0 days 01:14:00.946000,,,14.094,10970,243,6,100,False,8,car,0.8583449999999998,0.1568920299925339,OnTrack,3345.9189388692134,-1962.352304203591,1402,1.7270516317878197,13.983,0.11099999999999888,15.82105163178782,15.686898334366173,0.13415329742164595,0.8508524999999999,0.007492499999999902,201.0610288260234,41.9389711739766
107,109,2018-10-20 21:59:01.198,0 days 01:14:01.134000,,,14.282,11051,244,6,100,False,8,pos,0.871087222222222,0.1592339232504319,OnTrack,3371.7752605934306,-1836.9305619993718,1396,1.7683316700101237,14.094,0.1880000000000006,16.050331670010124,15.82105163178782,0.22928003822230458,0.8583449999999998,0.01274222222222221,200.0697503178342,43.930249682165794
108,110,2018-10-20 21:59:01.250,0 days 01:14:01.186000,,,14.334,11132,246,6,100,False,8,car,0.8746405555555553,0.1598867993417797,OnTrack,3381.004741893214,-1802.410873782513,1394,1.7801291587026569,14.282,0.0519999999999996,16.114129158702656,16.050331670010124,0.06379748869253277,0.871087222222222,0.0035533333333332973,200.50945988877334,45.490540111226665
109,111,2018-10-20 21:59:01.490,0 days 01:14:01.426000,,,14.574,11212,250,6,100,False,8,car,0.891307222222222,0.1629302641275987,OnTrack,3435.430792572847,-1644.4121573325772,1388,1.8361044136067797,14.334,0.2400000000000002,16.41010441360678,16.114129158702656,0.2959752549041248,0.8746405555555553,0.01666666666666672,202.71964972016318,47.280350279836824
110,112,2018-10-20 21:59:01.498,0 days 01:14:01.434000,,,14.582,11297,251,6,100,False,8,pos,0.8918649999999999,0.1630321608013784,OnTrack,3437.562078436883,-1639.2538970490252,1388,1.8380027092870819,14.574,0.008000000000000895,16.420002709287083,16.41010441360678,0.009898295680301317,0.891307222222222,0.0005577777777778792,202.86320644032722,48.13679355967278
111,113,2018-10-20 21:59:01.730,0 days 01:14:01.666000,,,14.814,11382,252,6,100,False,8,car,0.9081049999999998,0.1659980766317042,OnTrack,3508.1769034345252,-1493.4042688762522,1383,1.8934764704856315,14.582,0.23199999999999932,16.70747647048563,16.420002709287083,0.28747376119854806,0.8918649999999999,0.01623999999999992,203.37160426833069,48.628395731669315
112,114,2018-10-20 21:59:01.798,0 days 01:14:01.734000,,,14.882,11419,253,6,100,False,8,pos,0.9128838888888887,0.166874051520196,OnTrack,3532.0617291976273,-1452.241133109748,1382,1.9097704359373537,14.814,0.06799999999999962,16.79177043593735,16.70747647048563,0.08429396545172096,0.9081049999999998,0.004778888888888888,204.09527429165163,48.904725708348366
113,115,2018-10-20 21:59:01.970,0 days 01:14:01.906000,,,15.054,11456,255,6,100,False,8,car,0.925067222222222,0.1691024107132395,OnTrack,3599.2284746902983,-1351.4378779377755,1379,1.9506747173075496,14.882,0.1720000000000006,17.00467471730755,16.79177043593735,0.2129042813702,0.9128838888888887,0.012183333333333324,206.00806953118888,48.99193046881112
114,116,2018-10-20 21:59:02.098,0 days 01:14:02.034000,,,15.182,11498,256,6,100,False,8,pos,0.9341694444444443,0.1707684965128961,OnTrack,3655.1815386883964,-1280.3433611755138,1379,1.9805513729747215,15.054,0.1280000000000001,17.162551372974722,17.00467471730755,0.15787665566717024,0.925067222222222,0.009102222222222234,207.5544345775878,48.44556542241219
115,117,2018-10-20 21:59:02.211,0 days 01:14:02.147000,,,15.295,11540,257,6,100,False,8,car,0.9422363888888887,0.1722441286872273,OnTrack,3708.7085269611484,-1220.4473030736183,1378,2.0063077899396617,15.182,0.11299999999999955,17.301307789939663,17.162551372974722,0.13875641696494156,0.9341694444444443,0.008066944444444446,209.2948249545645,47.70517504543551
116,118,2018-10-20 21:59:02.398,0 days 01:14:02.334000,,,15.482,11596,258,6,100,False,8,pos,0.9556380555555554,0.1746968137200326,OnTrack,3805.2731338762324,-1127.4441514099715,1379,2.047234438701703,15.295,0.1869999999999994,17.529234438701703,17.301307789939663,0.22792664876203972,0.9422363888888887,0.013401666666666645,211.67336185585646,46.326638144143544
117,119,2018-10-20 21:59:02.450,0 days 01:14:02.386000,,,15.534,11653,259,6,100,False,8,car,0.9593791666666666,0.1753840205823437,OnTrack,3833.768433120601,-1102.892587609451,1379,2.0582045177498394,15.482,0.05200000000000138,17.592204517749842,17.529234438701703,0.06297007904813867,0.9556380555555554,0.003741111111111195,213.87935672916072,45.12064327083928
118,120,2018-10-20 21:59:02.690,0 days 01:14:02.626000,,,15.774,11760,263,6,100,False,8,car,0.9769124999999997,0.1785857455370252,OnTrack,3974.5570010794154,-995.4127588520967,1381,2.1064380677178702,15.534,0.23999999999999844,17.88043806771787,17.592204517749842,0.28823354996802664,0.9593791666666666,0.01753333333333318,218.98908023372456,44.010919766275435
119,121,2018-10-20 21:59:02.698,0 days 01:14:02.634000,,,15.782,11267,263,6,100,False,8,pos,0.9774969444444442,0.178692734941811,OnTrack,3979.427106525766,-992.0321593009633,1382,2.1079765674830035,15.774,0.008000000000000895,17.889976567483004,17.88043806771787,0.0095384997651351,0.9769124999999997,0.0005844444444444985,220.57976115811059,42.420238841889415
120,122,2018-10-20 21:59:02.930,0 days 01:14:02.866000,,,16.014,10775,264,7,100,False,8,car,0.9945102777777776,0.18179964435085,OnTrack,4125.090606095543,-898.5875604529172,1385,2.1505853613449615,15.782,0.23199999999999932,18.16458536134496,17.889976567483004,0.27460879386195813,0.9774969444444442,0.017013333333333325,223.03728565512893,40.962714344871074
121,123,2018-10-20 21:59:02.998,0 days 01:14:02.934000,,,16.082,10817,265,7,100,False,8,pos,0.9995158333333333,0.1827149742920281,OnTrack,4169.115460268883,-872.728358647518,1387,2.1623253585429385,16.014,0.06800000000000139,18.244325358542937,18.16458536134496,0.07973999719797575,0.9945102777777776,0.005005555555555707,225.98445740173656,39.01554259826344
122,124,2018-10-20 21:59:03.170,0 days 01:14:03.106000,,,16.254,10860,266,7,100,False,8,car,1.0122247222222223,0.1850378908829614,OnTrack,4282.394500073386,-809.693091678035,1390,2.190580206920555,16.082,0.1720000000000006,18.444580206920556,18.244325358542937,0.2002548483776181,0.9995158333333333,0.012708888888888992,228.46887538885645,37.531124611143554
123,125,2018-10-20 21:59:03.298,0 days 01:14:03.234000,,,16.382,10888,266,7,100,False,8,pos,1.0216825,0.1867680482155008,OnTrack,4367.44042957334,-764.6482828097858,1393,2.210396142694174,16.254,0.1280000000000001,18.592396142694177,18.444580206920556,0.14781593577362173,1.0122247222222223,0.009457777777777787,230.34052331234517,35.65947668765483
124,126,2018-10-20 21:59:03.371,0 days 01:14:03.307000,,,16.455,10916,267,7,100,False,8,car,1.0270966666666665,0.1877601179606371,OnTrack,4416.165527373045,-739.300147501235,1394,2.2212847185237106,16.382,0.07299999999999685,18.67628471852371,18.592396142694177,0.08388857582953335,1.0216825,0.005414166666666498,232.34391342637977,34.65608657362023
125,127,2018-10-20 21:59:03.598,0 days 01:14:03.534000,,,16.682,10975,269,7,100,False,8,pos,1.044058611111111,0.1908798188967019,OnTrack,4567.735706148129,-660.2663465634721,1398,2.2534946140811787,16.455,0.2270000000000003,18.93549461408118,18.67628471852371,0.25920989555746843,1.0270966666666665,0.016961944444444432,235.5735681644218,33.4264318355782
126,128,2018-10-20 21:59:03.611,0 days 01:14:03.547000,,,16.695,11035,271,7,100,False,8,car,1.0450372222222222,0.1910592337884649,OnTrack,4576.397706135571,-655.6646772076763,1398,2.255272602955081,16.682,0.013000000000001677,18.95027260295508,18.93549461408118,0.014777988873902359,1.044058611111111,0.000978611111111194,238.3950908382295,32.60490916177051
